"","Channel Label","Well Label","Plate","Date","Cell Line","Diff Name","Experiment","Drug","Dose Label","Channel ID","Well ID","Compound ID","Compound Name","Dose [pM]","T Detection Timestamp [µs]","Manually Changed","Mean Slope [V/s]","Mean RR Interval [µs]","RR Interval CV","Mean Peak-to-Peak Amplitude [pV]","Active Channel","Max-Min difference [pV]","Mean Conduction Velocity [cm/s]","Differentiation Method","Culture Age","Dissociation Enzyme","Timepoint","Project","Expanded","Medium","MEA Type","Date of plating","FourScore","cFPD","FPD","RR","norm_cFPD","norm_FPD","norm_RR","norm_cond_vel","norm_PtPA","Variant","Disease"
"187",21,"B2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","3 nM",41,7,"Dofetilide","Dofetilide",3000,439700,FALSE,-0.28,8537223.077,0.587,161620503.429,FALSE,NA,23.823,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,150.486711113224,439.7,8.537223077,1.28730356593048,1.03825265643447,0.650495291496105,1.23052685950413,0.942729002043813,"KCNH2-p.A561V","LQT2"
"188",21,"B2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","30 nM",41,7,"Dofetilide","Dofetilide",30000,719102,TRUE,-0.291,5847465,0.461,162687698.857,TRUE,NA,17.429,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,297.376524270422,719.102,5.847465,2.54383830496038,1.69799763872491,0.445548677290147,0.90025826446281,0.948953930561414,"KCNH2-p.A561V","LQT2"
"189",21,"B2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","Control",41,7,"Dofetilide","Dofetilide",0,424800,FALSE,-0.285,9772691.667,0.925,156437575.385,FALSE,NA,24.028,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,135.886843217162,424.8,9.772691667,1.16241239204753,1.00306965761511,0.744632049237797,1.24111570247934,0.912497091618342,"KCNH2-p.A561V","LQT2"
"190",21,"B5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","1 nM",113,10,"Dofetilide","Dofetilide",1000,468000,FALSE,-1.226,6953733.333,0.806,557774232,FALSE,NA,19.228,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,177.474857879509,468,6.953733333,1.80553633016713,0.964948453608247,0.285624703048177,1.26483357452967,1.37957468764973,"KCNH2-p.A561V","LQT2"
"191",21,"B5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","1 pM",113,10,"Dofetilide","Dofetilide",0,485000,FALSE,-0.843,24345700,0.478,404308833,FALSE,NA,15.202,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,98.2948140750403,485,24.3457,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"192",21,"B5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","10 nM",113,10,"Dofetilide","Dofetilide",10000,491500,FALSE,-0.768,10482222.222,0.419,375135655.2,FALSE,NA,16.306,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,151.80876281324,491.5,10.482222222,1.54442291021932,1.01340206185567,0.430557438151296,1.07262202341797,0.927844322411823,"KCNH2-p.A561V","LQT2"
"193",21,"B5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","100 nM",113,10,"Dofetilide","Dofetilide",1e+05,782849,TRUE,-0.942,7358368.75,1.075,451871948.471,FALSE,NA,26.998,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,288.593953188975,782.849,7.35836875,2.93600385640545,1.61412164948454,0.302245108992553,1.77595053282463,1.11764055491461,"KCNH2-p.A561V","LQT2"
"194",21,"B5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","3 nM",113,10,"Dofetilide","Dofetilide",3000,456600,FALSE,-0.942,8716400,0.353,481732300.286,FALSE,NA,15.352,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,154.656198595862,456.6,8.7164,1.57339123178761,0.941443298969072,0.358026263364783,1.00986712274701,1.19149585902319,"KCNH2-p.A561V","LQT2"
"195",21,"B5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","30 nM",113,10,"Dofetilide","Dofetilide",30000,627467,TRUE,-0.931,5358971.429,0.662,431841817.091,TRUE,NA,23.161,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,271.050472909094,627.467,5.358971429,2.75752566867026,1.29374639175258,0.220119833440813,1.52354953295619,1.06809889333039,"KCNH2-p.A561V","LQT2"
"196",21,"B5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","Control",113,10,"Dofetilide","Dofetilide",0,469200,FALSE,-1.306,20803600,0.843,548168054,FALSE,NA,16.913,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,102.870003838002,469.2,20.8036,1.04654558641791,0.967422680412371,0.8545081883043,1.11255098013419,1.35581518200469,"KCNH2-p.A561V","LQT2"
"197",21,"B6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","1 nM",137,11,"Dofetilide","Dofetilide",1000,476900,FALSE,-0.527,20363525,0.438,218448660,FALSE,NA,NA,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,105.681956149012,476.9,20.363525,1.13548794050086,0.934365203761755,0.677124084120431,NA,0.92070005024284,"KCNH2-p.A561V","LQT2"
"198",21,"B6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","1 pM",137,11,"Dofetilide","Dofetilide",0,510400,FALSE,-0.553,30073550,0.322,237263656,FALSE,NA,NA,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,93.0718437242023,510.4,30.07355,1,1,1,NA,1,"KCNH2-p.A561V","LQT2"
"199",21,"B6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","10 nM",137,11,"Dofetilide","Dofetilide",10000,470300,FALSE,-1.008,2633313.333,0.162,339208955.478,TRUE,NA,NA,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,289.816901978961,470.3,2.633313333,3.11390524117873,0.921434169278997,0.0875624371914855,NA,1.42967094580217,"KCNH2-p.A561V","LQT2"
"200",21,"B6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","100 nM",137,11,"Dofetilide","Dofetilide",1e+05,580000,TRUE,-0.97,2646482.222,0.103,341479090.435,TRUE,NA,NA,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,356.527885206888,580,2.646482222,3.83067392823311,1.13636363636364,0.0880003265992874,NA,1.43923893019249,"KCNH2-p.A561V","LQT2"
"201",21,"B6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","3 nM",137,11,"Dofetilide","Dofetilide",3000,484500,FALSE,-0.513,19746200,0.004,208951756,FALSE,NA,NA,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,109.031507211342,484.5,19.7462,1.17147681670982,0.949255485893417,0.656596909909206,NA,0.880673254061296,"KCNH2-p.A561V","LQT2"
"202",21,"B6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","30 nM",137,11,"Dofetilide","Dofetilide",30000,523800,FALSE,-1.022,2866090.244,0.123,352502313.429,TRUE,NA,NA,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,309.400181180235,523.8,2.866090244,3.32431559105108,1.0262539184953,0.0953026910358105,NA,1.48569873436073,"KCNH2-p.A561V","LQT2"
"203",21,"B6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_CARIPLO_001","Dofetilide","Control",137,11,"Dofetilide","Dofetilide",0,489000,FALSE,-0.604,18793450,0.153,245704717.714,FALSE,NA,NA,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,112.79909173513,489,18.79345,1.21195720662185,0.95807210031348,0.624916247001102,NA,1.03557671603105,"KCNH2-p.A561V","LQT2"
"204",21,"C3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","1 µM",226,14,"NIFE","Nifedipine",1e+06,429300,FALSE,-2.481,3095045.946,0.076,994688805.789,TRUE,NA,34.392,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,244.021076241119,429.3,3.095045946,1.38957623617351,0.858085148910654,0.38132564572498,0.603453116226839,0.881821180338829,"KCNH2-p.A561V","LQT2"
"205",21,"C3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","1 pM",226,14,"NIFE","Nifedipine",0,500300,FALSE,-3.01,8116542.857,0.591,1127993779.2,FALSE,NA,56.992,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,175.608268109911,500.3,8.116542857,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"206",21,"C3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","100 nM",226,14,"NIFE","Nifedipine",1e+05,428600,FALSE,-2.758,3587933.333,0.303,1088533827.529,TRUE,NA,34.634,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,226.271566888386,428.6,3.587933333,1.28850178481781,0.856685988406956,0.44205191744976,0.607699326221224,0.96501758041699,"KCNH2-p.A561V","LQT2"
"207",21,"C3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","2 µM",226,14,"NIFE","Nifedipine",2e+06,385200,FALSE,-2.741,2653150,0.071,1040561333.867,TRUE,NA,31.032,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,236.485967766892,385.2,2.65315,1.34666761600814,0.769938037177693,0.326881782890092,0.54449747332959,0.92248853943591,"KCNH2-p.A561V","LQT2"
"208",21,"C3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","30 nM",226,14,"NIFE","Nifedipine",30000,477300,FALSE,-2.968,4320025.926,0.191,1148171010.429,TRUE,NA,34.506,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,229.640380490594,477.3,4.320025926,1.30768546926768,0.95402758344993,0.532249505991859,0.605453396967995,1.01788771498661,"KCNH2-p.A561V","LQT2"
"209",21,"C3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","300 nM",226,14,"NIFE","Nifedipine",3e+05,350400,FALSE,-2.438,2657490.909,0.048,1006528774.4,TRUE,NA,32.728,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,214.94542396699,350.4,2.657490909,1.22400514668511,0.700379772136718,0.327416605298657,0.574256035934868,0.892317664299403,"KCNH2-p.A561V","LQT2"
"210",21,"C3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","Control",226,14,"NIFE","Nifedipine",0,482400,FALSE,-3.027,6682923.529,0.191,1141181495.333,FALSE,NA,40.97,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,186.605333864775,482.4,6.682923529,1.06262271061167,0.964221467119728,0.823370694486804,0.718872824256036,1.01169130218285,"KCNH2-p.A561V","LQT2"
"211",22,"D5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","1 µM",191,22,"ETOH","ETOH",1e+06,490800,FALSE,-1.415,7510627.273,0.449,416304138,FALSE,NA,33.001,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,179.08798460366,490.8,7.510627273,1.87000766210959,0.861354861354861,0.212166809818295,0.809105842547871,1.16267843023014,"KCNH2-p.A561V","LQT2"
"212",22,"D5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","1 pM",191,22,"ETOH","ETOH",0,569800,FALSE,-0.81,35399633.333,0.715,358056129,FALSE,NA,40.787,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,95.7685833231442,569.8,35.399633333,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"213",22,"D5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","100 nM",191,22,"ETOH","ETOH",1e+05,508600,FALSE,-0.9,14748314.286,0.818,361565314.5,FALSE,NA,31.919,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,132.435728220544,508.6,14.748314286,1.38287237447876,0.892593892593893,0.416623362938944,0.782577782136465,1.00980065753881,"KCNH2-p.A561V","LQT2"
"214",22,"D5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","2 µM",191,22,"ETOH","ETOH",2e+06,484000,FALSE,-1.028,8140233.333,0.241,336959751.692,FALSE,NA,27.656,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,169.639480870939,484,8.140233333,1.77134792000147,0.84942084942085,0.229952475960014,0.6780591855248,0.941080809405723,"KCNH2-p.A561V","LQT2"
"215",22,"D5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","30 nM",191,22,"ETOH","ETOH",30000,512300,FALSE,-0.855,18879680,0.991,378008568,FALSE,NA,35.949,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,117.903593374556,512.3,18.87968,1.23113018156198,0.899087399087399,0.533329817922157,0.881383774241793,1.05572433309751,"KCNH2-p.A561V","LQT2"
"216",22,"D5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","300 nM",191,22,"ETOH","ETOH",3e+05,482500,FALSE,-1.069,8974116.667,0.325,388975704,FALSE,NA,19.453,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,161.065105747096,482.5,8.974116667,1.68181568692132,0.846788346788347,0.253508746335918,0.476941182239439,1.08635398893004,"KCNH2-p.A561V","LQT2"
"217",22,"D5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","Control",191,22,"ETOH","ETOH",0,532000,FALSE,-0.822,23362000,0.113,326594157.6,FALSE,NA,34.258,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,110.066871518202,532,23.362,1.14930040415041,0.933660933660934,0.65995033847488,0.839924485743006,0.912131174830413,"KCNH2-p.A561V","LQT2"
"218",23,"D3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","1 µM",234,20,"ETOH","ETOH",1e+06,529200,FALSE,-4.727,2404469.388,0.093,1120208304.72,TRUE,NA,309.187,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,341.279505913964,529.2,2.404469388,1.20094974886891,1.02201622247972,0.724212318169119,3.64383868382596,1.0206896926271,"KCNH2-p.A561V","LQT2"
"219",23,"D3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","1 pM",234,20,"ETOH","ETOH",0,517800,FALSE,-4.95,3320116.667,0.076,1097501339.351,TRUE,NA,84.852,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,284.174676113959,517.8,3.320116667,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"220",23,"D3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","100 nM",234,20,"ETOH","ETOH",1e+05,537200,FALSE,-5.015,2774392.857,0.101,1143414027.07,TRUE,NA,195.65,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,322.516564644022,537.2,2.774392857,1.13492366404488,1.03746620316725,0.835631134464589,2.30577947485033,1.04183383297386,"KCNH2-p.A561V","LQT2"
"221",23,"D3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","2 µM",234,20,"ETOH","ETOH",2e+06,525200,FALSE,-4.382,2302107.692,0.119,1086132203.094,TRUE,NA,179.063,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,346.148058013084,525.2,2.302107692,1.21808200064341,1.01429123213596,0.693381565437622,2.11029793051431,0.989640890767639,"KCNH2-p.A561V","LQT2"
"222",23,"D3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","30 nM",234,20,"ETOH","ETOH",30000,538100,FALSE,-5.217,3197140.541,0.045,1134820946.842,TRUE,NA,147.791,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,300.941532532207,538.1,3.197140541,1.05900193728566,1.03920432599459,0.962960299792381,1.74175034177155,1.03400415667198,"KCNH2-p.A561V","LQT2"
"223",23,"D3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","300 nM",234,20,"ETOH","ETOH",3e+05,535800,FALSE,-4.765,2759467.442,0.208,1123612614.273,TRUE,NA,196.407,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,322.544820364499,535.8,2.759467442,1.1350230948628,1.03476245654693,0.831135685509933,2.31470089096309,1.02379156542756,"KCNH2-p.A561V","LQT2"
"224",23,"D3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","Control",234,20,"ETOH","ETOH",0,515300,FALSE,-5.178,3559984.848,0.112,1108136531.294,TRUE,NA,170.339,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,273.109034984833,515.3,3.559984848,0.961060424945506,0.995171881035149,1.07224691330403,2.0074836185358,1.00969036807672,"KCNH2-p.A561V","LQT2"
"225",24,"C4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","1 µM",199,15,"NIFE","Nifedipine",1e+06,310200,FALSE,-3.368,1704128.986,0.274,996948424.8,TRUE,NA,33.761,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,237.624141975216,310.2,1.704128986,1.11071245088586,0.727346054464198,0.428823812977432,1.2067412517425,1.37259450633773,"KCNH2-p.A561V","LQT2"
"226",24,"C4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","1 pM",199,15,"NIFE","Nifedipine",0,426482,TRUE,-2.295,3973960.714,1.001,726324067.448,TRUE,NA,27.977,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,213.938487666809,426.482,3.973960714,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"227",24,"C4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","100 nM",199,15,"NIFE","Nifedipine",1e+05,359400,FALSE,-3.344,3382820,0.238,968874609.667,TRUE,NA,16.076,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,195.406329920517,359.4,3.38282,0.913376232820931,0.842708484766063,0.851246462523535,0.574614862208243,1.33394259269312,"KCNH2-p.A561V","LQT2"
"228",24,"C4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","2 µM",199,15,"NIFE","Nifedipine",2e+06,296400,FALSE,-3.26,1722918.841,0.254,979107244.629,TRUE,NA,43.121,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,225.811361444947,296.4,1.722918841,1.05549667059734,0.694988299623431,0.433552056750403,1.54130178360796,1.34803084258129,"KCNH2-p.A561V","LQT2"
"229",24,"C4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","30 nM",199,15,"NIFE","Nifedipine",30000,408400,FALSE,-3.28,4596512,0.477,944799051.231,TRUE,NA,17.565,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,190.489715987194,408.4,4.596512,0.890394795553877,0.957601962099221,1.15665763473876,0.627837151946242,1.30079546248637,"KCNH2-p.A561V","LQT2"
"230",24,"C4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","300 nM",199,15,"NIFE","Nifedipine",3e+05,361700,FALSE,-3.281,3235691.667,0.182,978505980.649,TRUE,NA,23.784,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,201.078179002549,361.7,3.235691667,0.939887821006339,0.848101443906191,0.814223365520669,0.850126889945312,1.34720302479727,"KCNH2-p.A561V","LQT2"
"231",24,"C4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","Control",199,15,"NIFE","Nifedipine",0,489300,FALSE,-2.708,6707443.75,0.442,798265853.647,FALSE,NA,17.428,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,188.928160517718,489.3,6.70744375,0.883095709323504,1.14729343794111,1.68784853015032,0.622940272366587,1.09904915646231,"KCNH2-p.A561V","LQT2"
"232",24,"C5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","1 µM",175,16,"NIFE","Nifedipine",1e+06,391900,FALSE,-1.14,2393610.204,0.066,419411890.56,TRUE,NA,39.208,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,253.307792206924,391.9,2.393610204,0.879928597269344,0.62107765451664,0.498192223168587,0.913300722105754,0.897448193533247,"KCNH2-p.A561V","LQT2"
"233",24,"C5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","1 pM",175,16,"NIFE","Nifedipine",0,631000,FALSE,-1.412,4804591.667,0.18,467338274.88,TRUE,NA,42.93,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,287.873121743067,631,4.804591667,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"234",24,"C5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","100 nM",175,16,"NIFE","Nifedipine",1e+05,370500,FALSE,-1.208,2778619.048,0.102,436170982.884,TRUE,NA,37.63,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,222.266345057618,370.5,2.778619048,0.772098290079322,0.58716323296355,0.578325743493406,0.876543209876543,0.933308924881013,"KCNH2-p.A561V","LQT2"
"235",24,"C5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","2 µM",175,16,"NIFE","Nifedipine",2e+06,266800,FALSE,-0.877,1528714.286,0.051,373811070.923,TRUE,NA,27.157,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,215.785701162023,266.8,1.528714286,0.749586136612699,0.422820919175911,0.318177774918911,0.632587933845795,0.799872578420812,"KCNH2-p.A561V","LQT2"
"236",24,"C5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","30 nM",175,16,"NIFE","Nifedipine",30000,535000,FALSE,-1.284,3632631.25,0.081,444524825.818,TRUE,NA,35.217,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,280.700460222959,535,3.63263125,0.975083948523303,0.847860538827258,0.756074917864607,0.820335429769392,0.951184291361845,"KCNH2-p.A561V","LQT2"
"237",24,"C5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","300 nM",175,16,"NIFE","Nifedipine",3e+05,309300,FALSE,-1.07,2043722.414,0.062,419611149.763,TRUE,NA,33.539,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,216.356011174076,309.3,2.043722414,0.751567252489721,0.490174326465927,0.425368596469324,0.781248544141626,0.897874563924269,"KCNH2-p.A561V","LQT2"
"238",24,"C5",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","Control",175,16,"NIFE","Nifedipine",0,600100,FALSE,-1.338,5371980.952,0.184,448289811.818,TRUE,NA,27.016,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,258.914512996322,600.1,5.371980952,0.899404958089172,0.951030110935024,1.11809313347002,0.629303517353832,0.959240524292835,"KCNH2-p.A561V","LQT2"
"239",24,"C6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","1 µM",151,17,"NIFE","Nifedipine",1e+06,431500,FALSE,-1.149,5069639.13,0.298,415827306,TRUE,NA,20.7,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,191.64269825865,431.5,5.06963913,0.8617167962383,0.7635816669616,0.785202853618265,0.438206528642195,0.754950762904448,"KCNH2-p.A561V","LQT2"
"240",24,"C6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","1 pM",151,17,"NIFE","Nifedipine",0,565100,FALSE,-1.447,6456470.588,0.444,550800564,FALSE,NA,47.238,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,222.396382541502,565.1,6.456470588,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
