"","Channel Label","Well Label","Plate","Date","Cell Line","Diff Name","Experiment","Drug","Dose Label","Channel ID","Well ID","Compound ID","Compound Name","Dose [pM]","T Detection Timestamp [µs]","Manually Changed","Mean Slope [V/s]","Mean RR Interval [µs]","RR Interval CV","Mean Peak-to-Peak Amplitude [pV]","Active Channel","Max-Min difference [pV]","Mean Conduction Velocity [cm/s]","Differentiation Method","Culture Age","Dissociation Enzyme","Timepoint","Project","Expanded","Medium","MEA Type","Date of plating","FourScore","cFPD","FPD","RR","norm_cFPD","norm_FPD","norm_RR","norm_cond_vel","norm_PtPA","Variant","Disease","Variant Risk Level","Symptoms","QTc","norm_slope","norm_RRCV"
"50",32,"A1",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Haloperidol_CARIPLO_001","Haloperidol","Vehicle",7,0,"Haloperidol","Haloperidol",0,1184900,FALSE,-5.421,4211603.571,0.049,2142732970.345,TRUE,NA,215.59,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,577.374975533,1184.9,4.211603571,1,1,1,1,1,"WT","Healthy","Low Risk","No",390,1,1
"51",32,"A1",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Haloperidol_CARIPLO_001","Haloperidol","1 µM",7,0,"Haloperidol","Haloperidol",1e+06,3901860,TRUE,-2.91,5927094.737,0.108,1427712493.2,TRUE,NA,87.586,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,1602.69450624015,3901.86,5.927094737,2.7758295287402,3.2929867499367,1.40732493860828,0.406261885987291,0.666304440618247,"WT","Healthy","Low Risk","No",390,0.536801328168235,2.20408163265306
"52",32,"A1",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Haloperidol_CARIPLO_001","Haloperidol","3 µM",7,0,"Haloperidol","Haloperidol",3e+06,5371395,TRUE,-1.561,8064135.714,0.039,1006318173.6,FALSE,NA,24.286,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,1891.5079742589,5371.395,8.064135714,3.2760477236007,4.53320533378344,1.91474234885912,0.112649009694327,0.469642362126893,"WT","Healthy","Low Risk","No",390,0.287954251983029,0.795918367346939
"53",32,"A1",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Haloperidol_CARIPLO_001","Haloperidol","300 nM",7,0,"Haloperidol","Haloperidol",3e+05,1499600,FALSE,-4.8,4310530.769,0.027,2000442693.333,TRUE,NA,258.773,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,722.287430217359,1499.6,4.310530769,1.25098499385184,1.26559203308296,1.02348919985755,1.2003014982142,0.933594022689122,"WT","Healthy","Low Risk","No",390,0.885445489762036,0.551020408163265
"54",32,"A1",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Haloperidol_CARIPLO_001","Haloperidol","Control",7,0,"Haloperidol","Haloperidol",0,1077900,FALSE,-5.175,4053351.724,0.037,2027298931.2,TRUE,NA,175.373,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,535.39132080053,1077.9,4.053351724,0.927285288570547,0.909697020845641,0.962424799881527,0.813456097221578,0.946127659982562,"WT","Healthy","Low Risk","No",390,0.954620918649696,0.755102040816326
"55",32,"B2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","1 nM",43,7,"Dofetilide","Dofetilide",1000,1164400,FALSE,-13.705,3905936.667,0.022,3758064886.065,TRUE,NA,47.924,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,589.168607237683,1164.4,3.905936667,1.15123294931889,1.08680231472839,0.891198993714974,0.939962734137491,0.994958364159503,"WT","Healthy","Low Risk","No",390,0.969716266893087,0.252873563218391
"56",32,"B2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","Vehicle",43,7,"Dofetilide","Dofetilide",0,1071400,FALSE,-14.133,4382788.462,0.087,3777107687.556,TRUE,NA,50.985,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,511.771842168219,1071.4,4.382788462,1,1,1,1,1,"WT","Healthy","Low Risk","No",390,1,1
"57",32,"B2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","10 nM",43,7,"Dofetilide","Dofetilide",10000,NA,NA,-1.459,16817200,0.421,746667822.857,FALSE,NA,NA,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,NA,NA,16.8172,NA,NA,3.83710054587617,NA,0.19768242915524,"WT","Healthy","Low Risk","No",390,0.103233566829406,4.83908045977012
"58",32,"B2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","100 nM",43,7,"Dofetilide","Dofetilide",1e+05,4176782,TRUE,-0.097,5068446.154,0.048,170241796.286,FALSE,NA,NA,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,1855.2583294485,4176.782,5.068446154,3.62516687434061,3.898433824902,1.15644325477829,NA,0.045071999627354,"WT","Healthy","Low Risk","No",390,0.00686336941909007,0.551724137931035
"59",32,"B2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","3 nM",43,7,"Dofetilide","Dofetilide",3000,2001061,TRUE,-12.732,4567712,0.023,3580279317.231,TRUE,NA,20.793,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,936.291263792037,2001.061,4.567712,1.82950914185755,1.86770673884637,1.04219312421837,0.407825831126802,0.947889129300319,"WT","Healthy","Low Risk","No",390,0.900870303544895,0.264367816091954
"60",32,"B2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","30 nM",43,7,"Dofetilide","Dofetilide",30000,NA,NA,-0.104,5908750,0.028,187196296,FALSE,NA,NA,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,NA,NA,5.90875,NA,NA,1.34817138705884,NA,0.0495607516345732,"WT","Healthy","Low Risk","No",390,0.00735866411943678,0.32183908045977
"61",32,"B2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","Control",43,7,"Dofetilide","Dofetilide",0,1134200,FALSE,-13.716,4661625,0.039,3692386738.56,TRUE,NA,53.124,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,525.31641993751,1134.2,4.661625,1.02646604727588,1.05861489639724,1.06362080680316,1.04195351573992,0.977569887860195,"WT","Healthy","Low Risk","No",390,0.970494587136489,0.448275862068966
"62",32,"B5",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","1 nM",115,10,"Dofetilide","Dofetilide",1000,1101100,FALSE,-3.159,4012137.931,0.095,1507027536,TRUE,NA,83.761,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,549.716579033242,1101.1,4.012137931,1.11247489015585,1.03946002076843,0.873042018381124,1.92851057951327,0.943052529046304,"WT","Healthy","Low Risk","No",390,0.78660358565737,1.11764705882353
"63",32,"B5",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","Vehicle",115,10,"Dofetilide","Dofetilide",0,1059300,FALSE,-4.016,4595584,0.085,1598031381.692,TRUE,NA,43.433,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,494.138415075804,1059.3,4.595584,1,1,1,1,1,"WT","Healthy","Low Risk","No",390,1,1
"64",32,"B5",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","10 nM",115,10,"Dofetilide","Dofetilide",10000,2565554,TRUE,-2.679,5607604.762,0.292,1251938671.636,TRUE,NA,24.907,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,1083.40905791948,2565.554,5.607604762,2.19252141680439,2.42193335221373,1.22021592076219,0.573457969746506,0.783425585992212,"WT","Healthy","Low Risk","No",390,0.667081673306773,3.43529411764706
"65",32,"B5",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","100 nM",115,10,"Dofetilide","Dofetilide",1e+05,NA,NA,-0.071,11130730,0.75,61820185.091,FALSE,NA,NA,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,NA,NA,11.13073,NA,NA,2.42204908016043,NA,0.0386852134440217,"WT","Healthy","Low Risk","No",390,0.0176792828685259,8.8235294117647
"66",32,"B5",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","3 nM",115,10,"Dofetilide","Dofetilide",3000,1330600,FALSE,-3.171,4062742.857,0.044,1458146090.069,TRUE,NA,57.924,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,660.142739945053,1330.6,4.062742857,1.33594701363945,1.25611252714056,0.884053660427053,1.33364031957268,0.912463989615217,"WT","Healthy","Low Risk","No",390,0.789591633466135,0.517647058823529
"67",32,"B5",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","30 nM",115,10,"Dofetilide","Dofetilide",30000,NA,NA,-0.226,10280963.636,0.835,221612639,FALSE,NA,19.966,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,NA,NA,10.280963636,NA,NA,2.23713974894159,0.459696544102411,0.13867852755517,"WT","Healthy","Low Risk","No",390,0.0562749003984064,9.8235294117647
"68",32,"B5",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","Control",115,10,"Dofetilide","Dofetilide",0,1027600,FALSE,-4.155,4540065.385,0.129,1633028184.444,TRUE,NA,59.316,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,482.273103455272,1027.6,4.540065385,0.975987878581121,0.970074577551213,0.987919138242278,1.36568968295996,1.02189994711803,"WT","Healthy","Low Risk","No",390,1.03461155378486,1.51764705882353
"69",32,"D2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Chlarithromycin_CARIPLO_001","Clarithromycin","Vehicle",252,19,"Chlarithromycin","Chlarithromycin",0,1077100,FALSE,-10.538,3630053.125,0.065,2875262642.545,TRUE,NA,37.143,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,565.326749553399,1077.1,3.630053125,1,1,1,1,1,"WT","Healthy","Low Risk","No",390,1,1
"70",32,"D2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Chlarithromycin_CARIPLO_001","Clarithromycin","1 µM",252,19,"Chlarithromycin","Chlarithromycin",1e+06,1008000,FALSE,-8.71,3058481.579,0.091,3029764546.769,TRUE,NA,55.343,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,576.378267886515,1008,3.058481579,1.01954890396014,0.935846253829728,0.842544578187131,1.48999811539186,1.05373488388081,"WT","Healthy","Low Risk","No",390,0.826532548870754,1.4
"71",32,"D2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Chlarithromycin_CARIPLO_001","Clarithromycin","10 µM",252,19,"Chlarithromycin","Chlarithromycin",1e+07,303315,TRUE,-0.287,1373363.953,0.217,219469464.138,TRUE,NA,36.013,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,258.821926896967,303.315,1.373363953,0.457827136432926,0.281603379444806,0.378331640256642,0.969577040088307,0.0763302318510074,"WT","Healthy","Low Risk","No",390,0.0272347694059594,3.33846153846154
"72",32,"D2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Chlarithromycin_CARIPLO_001","Clarithromycin","3 µM",252,19,"Chlarithromycin","Chlarithromycin",3e+06,1010500,FALSE,-8.319,2606326.667,0.042,2634148246.174,TRUE,NA,63.435,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,625.924417805117,1010.5,2.606326667,1.10719051999501,0.93816730108625,0.71798581928467,1.70785881592763,0.916141783778896,"WT","Healthy","Low Risk","No",390,0.789428734105143,0.646153846153846
"73",32,"D2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Chlarithromycin_CARIPLO_001","Clarithromycin","Control",252,19,"Chlarithromycin","Chlarithromycin",0,984600,FALSE,-10.663,3639384.375,0.028,2847501628,TRUE,NA,21.584,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,516.114271585775,984.6,3.639384375,0.912948612450231,0.914121251508681,1.00257055466647,0.581105457286703,0.99034487697429,"WT","Healthy","Low Risk","No",390,1.01186183336496,0.430769230769231
"74",32,"D3",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Chlarithromycin_CARIPLO_001","Clarithromycin","Vehicle",228,20,"Chlarithromycin","Chlarithromycin",0,1046100,FALSE,-10.229,3046528.205,0.168,4656756213,TRUE,NA,37.157,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,599.336324956242,1046.1,3.046528205,1,1,1,1,1,"WT","Healthy","Low Risk","No",390,1,1
"75",32,"D3",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Chlarithromycin_CARIPLO_001","Clarithromycin","1 µM",228,20,"Chlarithromycin","Chlarithromycin",1e+06,1001100,FALSE,-10.18,2834975.61,0.123,4702505830.857,TRUE,NA,72.41,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,594.569733773624,1001.1,2.83497561,0.992046884221534,0.956983080011471,0.930559449719587,1.94875797292569,1.00982435321164,"WT","Healthy","Low Risk","No",390,0.995209697917685,0.732142857142857
"76",32,"D3",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Chlarithromycin_CARIPLO_001","Clarithromycin","10 µM",228,20,"Chlarithromycin","Chlarithromycin",1e+07,286992,TRUE,-0.242,1320606.742,0.243,282111030.133,TRUE,NA,13.526,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,249.737083580634,286.992,1.320606742,0.416689383208781,0.274344708918841,0.433479243629717,0.364022929730603,0.0605810176073737,"WT","Healthy","Low Risk","No",390,0.0236582266106169,1.44642857142857
"77",32,"D3",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Chlarithromycin_CARIPLO_001","Clarithromycin","3 µM",228,20,"Chlarithromycin","Chlarithromycin",3e+06,949920,TRUE,-6.361,2065659.649,0.147,3281318380.345,TRUE,NA,39.738,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,660.933322781874,949.92,2.065659649,1.10277534542918,0.908058503011184,0.678037264060058,1.06946201254138,0.704636066450018,"WT","Healthy","Low Risk","No",390,0.621859419298074,0.875
"78",32,"D3",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Chlarithromycin_CARIPLO_001","Clarithromycin","Control",228,20,"Chlarithromycin","Chlarithromycin",0,984100,FALSE,-9.435,2936565,0.243,4291403682.146,TRUE,NA,21.615,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,574.274354958852,984.1,2.936565,0.95818379605271,0.94073224357136,0.963905403921905,0.581720806308367,0.921543556470904,"WT","Healthy","Low Risk","No",390,0.9223775540131,1.44642857142857
"79",34,"A2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Haloperidol_CARIPLO_001","Haloperidol","Vehicle",35,1,"Haloperidol","Haloperidol",0,1154900,FALSE,-2.582,4214966.667,0.083,674676834.429,TRUE,NA,227.439,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,562.532099091675,1154.9,4.214966667,1,1,1,1,1,"WT","Healthy","Low Risk","No",390,1,1
"80",34,"A2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Haloperidol_CARIPLO_001","Haloperidol","1 µM",35,1,"Haloperidol","Haloperidol",1e+06,4026046,TRUE,-2.316,7126600,0.054,643600485.882,FALSE,NA,42.835,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,1508.12570024351,4026.046,7.1266,2.68095936690313,3.48605593557884,1.69078442678939,0.188336213226404,0.953938912733974,"WT","Healthy","Low Risk","No",390,0.89697908597986,0.650602409638554
"81",34,"A2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Haloperidol_CARIPLO_001","Haloperidol","3 µM",35,1,"Haloperidol","Haloperidol",3e+06,4595232,TRUE,-1.027,7446106.25,0.024,414608930.118,FALSE,NA,30.307,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,1684.00287290321,4595.232,7.44610625,2.9936120545341,3.97890033769157,1.76658722079521,0.133253311877031,0.614529666590519,"WT","Healthy","Low Risk","No",390,0.397753679318358,0.289156626506024
"82",34,"A2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Haloperidol_CARIPLO_001","Haloperidol","300 nM",35,1,"Haloperidol","Haloperidol",3e+05,1146800,FALSE,-2.455,4244122.222,0.014,652838354.571,TRUE,NA,182.798,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,556.66477829545,1146.8,4.244122222,0.989569802673129,0.992986405749415,1.00691714960127,0.803723196109726,0.967631199496448,"WT","Healthy","Low Risk","No",390,0.950813323005422,0.168674698795181
"83",34,"A2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Haloperidol_CARIPLO_001","Haloperidol","Control",35,1,"Haloperidol","Haloperidol",0,995400,FALSE,-2.478,3915579.31,0.022,665754825.2,TRUE,NA,303.802,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,503.036645450813,995.4,3.91557931,0.894236340047207,0.861892804571824,0.928970409340606,1.33575156415566,0.986775877318285,"WT","Healthy","Low Risk","No",390,0.959721146398141,0.265060240963855
"84",42,"B4",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","1 nM",92,9,"Dofetilide","Dofetilide",1000,1111600,FALSE,-5.928,3331680,0.034,1784787143,TRUE,NA,65.1,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,608.999445517828,1111.6,3.33168,1.08606164251555,1.05195419702848,0.938176845510312,0.367960841279441,0.975549672679068,"WT","Healthy","Low Risk","No",390,0.94349832882381,1.17241379310345
"85",42,"B4",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","Vehicle",92,9,"Dofetilide","Dofetilide",0,1056700,FALSE,-6.283,3551228.125,0.029,1829519493.455,TRUE,NA,176.921,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,560.741141826216,1056.7,3.551228125,1,1,1,1,1,"WT","Healthy","Low Risk","No",390,1,1
"86",42,"B4",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","10 nM",92,9,"Dofetilide","Dofetilide",10000,1882490,TRUE,-5.722,4011727.586,0.263,1721796642.4,TRUE,NA,129.861,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,939.868210254606,1882.49,4.011727586,1.67611780222448,1.78148007949276,1.12967329745959,0.734005573108902,0.941119593729188,"WT","Healthy","Low Risk","No",390,0.910711443577909,9.06896551724138
"87",42,"B4",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","100 nM",92,9,"Dofetilide","Dofetilide",1e+05,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,NA,NA,NA,NA,NA,NA,NA,NA,"WT","Healthy","Low Risk","No",390,NA,NA
"88",42,"B4",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","3 nM",92,9,"Dofetilide","Dofetilide",3000,1631600,FALSE,-5.313,3615512.5,0.019,1672452116.364,TRUE,NA,51.729,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,858.081942890196,1631.6,3.6155125,1.53026392908429,1.54405223809974,1.018102012244,0.292384736690387,0.914148289945585,"WT","Healthy","Low Risk","No",390,0.845615151997453,0.655172413793103
"89",42,"B4",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","30 nM",92,9,"Dofetilide","Dofetilide",30000,NA,NA,-0.19,7700628.571,0.645,186814830.4,FALSE,NA,NA,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,NA,NA,7.700628571,NA,NA,2.16844097307886,NA,0.102111418363302,"WT","Healthy","Low Risk","No",390,0.0302403310520452,22.2413793103448
"90",42,"B4",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Dofetilide_CARIPLO_001","Dofetilide","Control",92,9,"Dofetilide","Dofetilide",0,1063900,FALSE,-6.341,4023896.552,0.039,1820059796.8,TRUE,NA,200.925,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,530.368112936038,1063.9,4.023896552,0.945834135174636,1.00681366518406,1.13309998973947,1.13567637533136,0.994829409203432,"WT","Healthy","Low Risk","No",390,1.00923125895273,1.3448275862069
"91",43,"C2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Ciprofloxacin_HCl_Hydrate_CARIPLO_001","Ciprofloxacin","Vehicle",242,13,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",0,1260233,TRUE,-3.104,4179228.571,0.051,591912936.828,TRUE,NA,53.106,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,616.456995892768,1260.233,4.179228571,1,1,1,1,1,"WT","Healthy","Low Risk","No",390,1,1
"92",43,"C2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Ciprofloxacin_HCl_Hydrate_CARIPLO_001","Ciprofloxacin","10 µM",242,13,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",1e+07,1168525,TRUE,-2.761,3169894.595,0.041,547004730.316,TRUE,NA,NA,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,656.319938005956,1168.525,3.169894595,1.06466459522526,0.927229329814407,0.758487970003878,NA,0.924130385200468,"WT","Healthy","Low Risk","No",390,0.889497422680412,0.803921568627451
"93",43,"C2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Ciprofloxacin_HCl_Hydrate_CARIPLO_001","Ciprofloxacin","3 µM",242,13,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",3e+06,1204676,TRUE,-2.977,3690471.875,0.118,617058537.818,TRUE,NA,NA,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,627.089181309523,1204.676,3.690471875,1.01724724593539,0.955915295028776,0.883050977543674,NA,1.04248192500193,"WT","Healthy","Low Risk","No",390,0.959085051546392,2.31372549019608
"94",43,"C2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Ciprofloxacin_HCl_Hydrate_CARIPLO_001","Ciprofloxacin","30 µM",242,13,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",3e+07,1004021,TRUE,-2.448,2648497.727,0.041,521006511.2,TRUE,NA,NA,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,616.94009256145,1004.021,2.648497727,1.00078366645508,0.796694738195239,0.633728852587326,NA,0.880208015036839,"WT","Healthy","Low Risk","No",390,0.788659793814433,0.803921568627451
"95",43,"C2",7551,20251010,"S34Ec16","2024_DIFF2_CA","20251010_Ciprofloxacin_HCl_Hydrate_CARIPLO_001","Ciprofloxacin","Control",242,13,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",0,1112280,TRUE,-3.167,3796316.667,0.045,609291315.097,TRUE,NA,NA,"Stanford_Expanded","D11+27","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,570.864336679783,1112.28,3.796316667,0.926040811416283,0.882598694051021,0.908377372164553,NA,1.02935968651425,"WT","Healthy","Low Risk","No",390,1.02029639175258,0.88235294117647
