,21728047
Time,Voltage
248.203125,33.33435059
248.40625,33.27026367
248.6015625,33.23669434
248.8046875,33.2244873
249,33.19702148
249.203125,33.18786621
249.40625,33.18481445
249.6015625,33.15429688
249.8046875,33.13598633
250,33.01086426
250.203125,33.04138184
250.40625,32.97729492
250.6015625,32.94067383
250.8046875,32.98950195
251,32.91931152
251.203125,32.90405273
251.40625,32.86743164
251.6015625,32.81860352
251.8046875,32.78503418
252,32.74230957
252.203125,32.65075684
252.40625,32.65380859
252.6015625,32.6751709
252.8046875,32.66601563
253,32.54699707
253.203125,32.50427246
253.40625,32.48901367
253.6015625,32.47070313
253.8046875,32.48291016
254,32.46765137
254.203125,32.4005127
254.40625,32.39746094
254.6015625,32.37915039
254.8046875,32.36083984
255,32.24182129
255.203125,32.26623535
255.40625,32.27844238
255.6015625,32.29370117
255.8046875,32.3059082
256,32.22961426
256.203125,32.2265625
256.40625,32.25708008
256.6015625,32.23266602
256.8046875,32.23266602
257,32.23266602
257.203125,32.20214844
257.40625,32.22351074
257.6015625,32.2052002
257.8046875,32.1685791
258,32.13195801
258.203125,32.05566406
258.40625,31.99768066
258.6015625,31.98242188
258.8046875,31.92749023
259,31.87561035
259.203125,31.82067871
259.40625,31.80541992
259.6015625,31.76879883
259.8046875,31.76269531
260,31.72607422
260.203125,31.59179688
260.40625,31.5826416
260.6015625,31.65588379
260.8046875,31.59484863
261,31.60705566
261.203125,31.49414063
261.40625,31.46362305
261.6015625,31.47888184
261.8046875,31.53991699
262,31.45751953
262.203125,31.41479492
262.40625,31.3659668
262.6015625,31.36901855
262.8046875,31.35986328
263,31.27746582
263.203125,31.26525879
263.40625,31.21643066
263.6015625,31.26220703
263.8046875,31.22558594
264,31.15844727
264.203125,31.1340332
264.40625,31.04248047
264.6015625,31.10656738
264.8046875,31.1340332
265,31.1340332
265.203125,31.07910156
265.40625,31.07299805
265.6015625,31.09741211
265.8046875,31.12182617
266,31.10656738
266.203125,31.10351563
266.40625,31.06079102
266.6015625,31.09741211
266.8046875,31.05773926
267,31.02416992
267.203125,30.94482422
267.40625,30.92651367
267.6015625,30.92956543
267.8046875,30.95397949
268,30.89294434
268.203125,30.859375
268.40625,30.8807373
268.6015625,30.8380127
268.8046875,30.87158203
269,30.82275391
269.203125,30.76782227
269.40625,30.73425293
269.6015625,30.70373535
269.8046875,30.76171875
270,30.7434082
270.203125,30.73730469
270.40625,30.66711426
270.6015625,30.65185547
270.8046875,30.75256348
271,30.75561523
271.203125,30.69763184
271.40625,30.67626953
271.6015625,30.68237305
271.8046875,30.69763184
272,30.75256348
272.203125,30.61828613
272.40625,30.61523438
272.6015625,30.60302734
272.8046875,30.67932129
273,30.5847168
273.203125,30.59692383
273.40625,30.52978516
273.6015625,30.49316406
273.8046875,30.52062988
274,30.52062988
274.203125,30.51452637
274.40625,30.51757813
274.6015625,30.45349121
274.8046875,30.4107666
275,30.33752441
275.203125,30.31311035
275.40625,30.28869629
275.6015625,30.2947998
275.8046875,30.30700684
276,30.2734375
276.203125,30.20935059
276.40625,30.17883301
276.6015625,30.1574707
276.8046875,30.08422852
277,30.13000488
277.203125,30.12084961
277.40625,30.09338379
277.6015625,30.06896973
277.8046875,30.0201416
278,30.06896973
278.203125,30.078125
278.40625,30.05065918
278.6015625,30.00488281
278.8046875,29.97131348
279,29.92553711
279.203125,30.01098633
279.40625,29.96826172
279.6015625,29.85839844
279.8046875,29.8614502
280,29.84924316
280.203125,29.78210449
280.40625,29.79125977
280.6015625,29.80651855
280.8046875,29.72717285
281,29.71496582
281.203125,29.67834473
281.40625,29.70275879
281.6015625,29.67224121
281.8046875,29.64172363
282,29.63256836
282.203125,29.61425781
282.40625,29.56237793
282.6015625,29.53796387
282.8046875,29.48608398
283,29.52270508
283.203125,29.47692871
283.40625,29.54406738
283.6015625,29.4708252
283.8046875,29.46166992
284,29.46472168
284.203125,29.47387695
284.40625,29.41589355
284.6015625,29.31518555
284.8046875,29.296875
285,29.27856445
285.203125,29.28466797
285.40625,29.19311523
285.6015625,29.20227051
285.8046875,29.20227051
286,29.13513184
286.203125,29.14733887
286.40625,29.1595459
286.6015625,29.12902832
286.8046875,29.03137207
287,29.05273438
287.203125,29.05578613
287.40625,29.04968262
287.6015625,28.96118164
287.8046875,28.91235352
288,28.87268066
288.203125,28.90625
288.40625,28.74145508
288.6015625,28.68347168
288.8046875,28.62243652
289,28.65905762
289.203125,28.63769531
289.40625,28.62854004
289.6015625,28.6529541
289.8046875,28.5949707
290,28.54003906
290.203125,28.52783203
290.40625,28.54614258
290.6015625,28.57055664
290.8046875,28.58276367
291,28.54003906
291.203125,28.56750488
291.40625,28.51867676
291.6015625,28.46069336
291.8046875,28.42407227
292,28.42407227
292.203125,28.32641602
292.40625,28.34472656
292.6015625,28.3996582
292.8046875,28.35998535
293,28.20739746
293.203125,28.2409668
293.40625,28.25012207
293.6015625,28.23486328
293.8046875,28.1829834
294,28.19213867
294.203125,28.15551758
294.40625,28.17993164
294.6015625,28.12805176
294.8046875,28.05480957
295,27.9876709
295.203125,28.01208496
295.40625,27.97851563
295.6015625,27.94799805
295.8046875,27.93579102
296,27.93579102
296.203125,27.94494629
296.40625,27.96020508
296.6015625,27.94189453
296.8046875,27.86254883
297,27.8503418
297.203125,27.89306641
297.40625,27.8503418
297.6015625,27.83813477
297.8046875,27.72216797
298,27.72521973
298.203125,27.77709961
298.40625,27.7130127
298.6015625,27.75268555
298.8046875,27.68554688
299,27.61535645
299.203125,27.6550293
299.40625,27.61230469
299.6015625,27.54516602
299.8046875,27.45361328
300,27.41394043
300.203125,27.41394043
300.40625,27.45361328
300.6015625,27.46887207
300.8046875,27.38647461
301,27.30407715
301.203125,27.27050781
301.40625,27.26135254
301.6015625,27.27050781
301.8046875,27.27355957
302,27.2277832
302.203125,27.16369629
302.40625,27.15148926
302.6015625,27.15454102
302.8046875,27.07214355
303,27.11181641
303.203125,27.07824707
303.40625,27.05688477
303.6015625,27.06298828
303.8046875,27.0690918
304,26.98059082
304.203125,26.97753906
304.40625,26.93481445
304.6015625,26.93481445
304.8046875,26.88293457
305,26.8371582
305.203125,26.8157959
305.40625,26.89819336
305.6015625,26.89208984
305.8046875,26.74255371
306,26.73339844
306.203125,26.64794922
306.40625,26.57775879
306.6015625,26.59912109
306.8046875,26.58996582
307,26.55639648
307.203125,26.53198242
307.40625,26.47094727
307.6015625,26.5838623
307.8046875,26.57775879
308,26.50146484
308.203125,26.35498047
308.40625,26.35192871
308.6015625,26.35498047
308.8046875,26.36413574
309,26.35803223
309.203125,26.37023926
309.40625,26.35803223
309.6015625,26.35803223
309.8046875,26.26647949
310,26.18408203
310.203125,26.13830566
310.40625,26.07727051
310.6015625,26.13220215
310.8046875,26.1505127
311,26.15966797
311.203125,26.01318359
311.40625,25.98266602
311.6015625,25.97961426
311.8046875,25.90637207
312,25.91247559
312.203125,25.85754395
312.40625,25.80871582
312.6015625,25.81787109
312.8046875,25.84533691
313,25.75073242
313.203125,25.71411133
313.40625,25.67443848
313.6015625,25.67138672
313.8046875,25.62866211
314,25.65917969
314.203125,25.59509277
314.40625,25.65002441
314.6015625,25.57067871
314.8046875,25.5279541
315,25.40588379
315.203125,25.46081543
315.40625,25.42419434
315.6015625,25.36621094
315.8046875,25.37536621
316,25.34790039
316.203125,25.28381348
316.40625,25.26855469
316.6015625,25.2746582
316.8046875,25.21362305
317,25.21057129
317.203125,25.24108887
317.40625,25.21972656
317.6015625,25.12817383
317.8046875,25.14648438
318,25.03662109
318.203125,25.05187988
318.40625,25.01831055
318.6015625,25.09460449
318.8046875,25.08239746
319,24.98779297
319.203125,25.01220703
319.40625,25.00610352
319.6015625,24.92980957
319.8046875,24.93286133
320,24.92675781
320.203125,24.92980957
320.40625,24.95727539
320.6015625,24.91760254
320.8046875,24.81384277
321,24.77416992
321.203125,24.70397949
321.40625,24.69482422
321.6015625,24.71618652
321.8046875,24.7253418
322,24.69787598
322.203125,24.66430664
322.40625,24.6307373
322.6015625,24.64599609
322.8046875,24.64904785
323,24.61853027
323.203125,24.63684082
323.40625,24.59106445
323.6015625,24.5513916
323.8046875,24.5300293
324,24.51171875
324.203125,24.45983887
324.40625,24.34997559
324.6015625,24.30725098
324.8046875,24.32861328
325,24.32861328
325.203125,24.36218262
325.40625,24.34692383
325.6015625,24.25842285
325.8046875,24.18823242
326,24.22180176
326.203125,24.21264648
326.40625,24.15161133
326.6015625,24.0814209
326.8046875,24.04785156
327,24.12719727
327.203125,24.07226563
327.40625,23.9654541
327.6015625,23.96850586
327.8046875,23.91662598
328,23.99597168
328.203125,23.91052246
328.40625,23.84033203
328.6015625,23.73352051
328.8046875,23.80065918
329,23.73657227
329.203125,23.74572754
329.40625,23.73657227
329.6015625,23.6907959
329.8046875,23.68164063
330,23.60534668
330.203125,23.60229492
330.40625,23.56567383
330.6015625,23.58398438
330.8046875,23.54736328
331,23.53515625
331.203125,23.55651855
331.40625,23.4954834
331.6015625,23.4161377
331.8046875,23.37341309
332,23.44360352
332.203125,23.38256836
332.40625,23.31237793
332.6015625,23.22998047
332.8046875,23.22387695
333,23.25134277
333.203125,23.15063477
333.40625,23.08044434
333.6015625,23.04992676
333.8046875,23.01940918
334,23.01635742
334.203125,23.00109863
334.40625,23.02856445
334.6015625,22.97973633
334.8046875,22.88208008
335,22.80578613
335.203125,22.8302002
335.40625,22.78137207
335.6015625,22.72338867
335.8046875,22.65930176
336,22.64099121
336.203125,22.5982666
336.40625,22.57385254
336.6015625,22.51586914
336.8046875,22.45483398
337,22.40600586
337.203125,22.39074707
337.40625,22.44567871
337.6015625,22.28088379
337.8046875,22.32971191
338,22.265625
338.203125,22.265625
338.40625,22.30224609
338.6015625,22.25952148
338.8046875,22.25646973
339,22.22900391
339.203125,22.19543457
339.40625,22.10693359
339.6015625,22.06115723
339.8046875,22.06420898
340,22.05810547
340.203125,22.02453613
340.40625,21.99707031
340.6015625,21.94824219
340.8046875,21.87194824
341,21.83227539
341.203125,21.78039551
341.40625,21.80480957
341.6015625,21.77734375
341.8046875,21.76513672
342,21.70410156
342.203125,21.71936035
342.40625,21.7590332
342.6015625,21.64916992
342.8046875,21.65527344
343,21.60339355
343.203125,21.58813477
343.40625,21.58813477
343.6015625,21.57287598
343.8046875,21.53015137
344,21.4050293
344.203125,21.48132324
344.40625,21.35620117
344.6015625,21.36535645
344.8046875,21.30432129
345,21.28601074
345.203125,21.3104248
345.40625,21.26464844
345.6015625,21.21582031
345.8046875,21.1151123
346,21.05712891
346.203125,21.08154297
346.40625,21.05712891
346.6015625,21.04187012
346.8046875,21.02966309
347,21.00219727
347.203125,20.97167969
347.40625,20.97473145
347.6015625,21.00830078
347.8046875,20.98083496
348,20.94726563
348.203125,20.89538574
348.40625,20.91064453
348.6015625,20.89233398
348.8046875,20.88012695
349,20.81298828
349.203125,20.72753906
349.40625,20.81298828
349.6015625,20.75805664
349.8046875,20.69396973
350,20.62683105
350.203125,20.5871582
350.40625,20.57495117
350.6015625,20.54748535
350.8046875,20.52612305
351,20.5291748
351.203125,20.52307129
351.40625,20.47119141
351.6015625,20.45593262
351.8046875,20.37963867
352,20.37963867
352.203125,20.35522461
352.40625,20.31860352
352.6015625,20.30029297
352.8046875,20.2911377
353,20.20568848
353.203125,20.18737793
353.40625,20.12634277
353.6015625,20.1385498
353.8046875,20.04089355
354,20.06835938
354.203125,20.03173828
354.40625,20.05615234
354.6015625,19.98596191
354.8046875,19.91577148
355,19.87609863
355.203125,19.88525391
355.40625,19.91271973
355.6015625,19.90356445
355.8046875,19.80895996
356,19.76318359
356.203125,19.72961426
356.40625,19.66552734
356.6015625,19.63195801
356.8046875,19.55566406
357,19.47021484
357.203125,19.38781738
357.40625,19.3939209
357.6015625,19.34204102
357.8046875,19.2565918
358,19.2199707
358.203125,19.25964355
358.40625,19.22912598
358.6015625,19.20776367
358.8046875,19.15893555
359,19.09179688
359.203125,19.04296875
359.40625,19.0032959
359.6015625,19.0032959
359.8046875,18.88427734
360,18.93005371
360.203125,18.89038086
360.40625,18.8293457
360.6015625,18.79882813
360.8046875,18.68286133
361,18.58825684
361.203125,18.52111816
361.40625,18.50585938
361.6015625,18.50585938
361.8046875,18.44177246
362,18.40209961
362.203125,18.33496094
362.40625,18.2800293
362.6015625,18.2220459
362.8046875,18.10302734
363,18.08776855
363.203125,18.05114746
363.40625,18.03283691
363.6015625,18.05725098
363.8046875,17.97180176
364,17.93823242
364.203125,17.95654297
364.40625,17.81311035
364.6015625,17.82226563
364.8046875,17.85583496
365,17.94433594
365.203125,17.77648926
365.40625,17.71850586
365.6015625,17.80090332
365.8046875,17.76733398
366,17.71850586
366.203125,17.70935059
366.40625,17.59338379
366.6015625,17.56591797
366.8046875,17.53845215
367,17.4621582
367.203125,17.4621582
367.40625,17.38891602
367.6015625,17.50793457
367.8046875,17.42858887
368,17.37976074
368.203125,17.35229492
368.40625,17.3248291
368.6015625,17.25158691
368.8046875,17.26379395
369,17.25463867
369.203125,17.18444824
369.40625,17.19970703
369.6015625,17.15698242
369.8046875,17.14477539
370,17.14782715
370.203125,17.12646484
370.40625,17.0501709
370.6015625,17.05932617
370.8046875,17.05322266
371,17.08374023
371.203125,16.9708252
371.40625,16.97692871
371.6015625,16.90063477
371.8046875,16.93725586
372,16.87011719
372.203125,16.87011719
372.40625,16.82128906
372.6015625,16.75720215
372.8046875,16.7175293
373,16.66870117
373.203125,16.61682129
373.40625,16.55883789
373.6015625,16.4855957
373.8046875,16.43676758
374,16.44287109
374.203125,16.34216309
374.40625,16.31469727
374.6015625,16.22314453
374.8046875,16.14074707
375,16.06140137
375.203125,16.04919434
375.40625,16.00646973
375.6015625,15.90576172
375.8046875,15.87524414
376,15.87524414
376.203125,15.83251953
376.40625,15.7989502
376.6015625,15.80505371
376.8046875,15.81726074
377,15.76538086
377.203125,15.67382813
377.40625,15.67077637
377.6015625,15.59448242
377.8046875,15.52429199
378,15.52429199
378.203125,15.49377441
378.40625,15.49072266
378.6015625,15.47546387
378.8046875,15.43579102
379,15.40222168
379.203125,15.34729004
379.40625,15.23742676
379.6015625,15.20996094
379.8046875,15.22827148
380,15.24963379
380.203125,15.19470215
380.40625,15.16113281
380.6015625,15.11230469
380.8046875,14.99023438
381,15.0390625
381.203125,15.03601074
381.40625,14.95666504
381.6015625,14.89868164
381.8046875,14.84985352
382,14.79797363
382.203125,14.78271484
382.40625,14.71862793
382.6015625,14.65454102
382.8046875,14.63012695
383,14.61791992
383.203125,14.5690918
383.40625,14.55688477
383.6015625,14.46838379
383.8046875,14.41345215
384,14.34631348
384.203125,14.3371582
384.40625,14.2364502
384.6015625,14.19067383
384.8046875,14.21508789
385,14.19677734
385.203125,14.16931152
385.40625,14.13574219
385.6015625,14.13574219
385.8046875,14.14489746
386,14.11132813
386.203125,14.17541504
386.40625,14.12353516
386.6015625,13.99841309
386.8046875,14.0045166
387,14.01672363
387.203125,13.9465332
387.40625,13.8671875
387.6015625,13.86108398
387.8046875,13.83056641
388,13.76037598
388.203125,13.7512207
388.40625,13.65966797
388.6015625,13.66577148
388.8046875,13.65661621
389,13.57116699
389.203125,13.53759766
389.40625,13.47045898
389.6015625,13.45825195
389.8046875,13.36669922
390,13.34533691
390.203125,13.24157715
390.40625,13.15612793
390.6015625,13.21716309
390.8046875,13.21411133
391,13.26293945
391.203125,13.11645508
391.40625,13.11645508
391.6015625,13.04931641
391.8046875,13.04016113
392,12.99438477
392.203125,12.9486084
392.40625,12.81738281
392.6015625,12.8112793
392.8046875,12.75634766
393,12.72888184
393.203125,12.6953125
393.40625,12.70141602
393.6015625,12.58544922
393.8046875,12.59765625
394,12.54577637
394.203125,12.46948242
394.40625,12.45117188
394.6015625,12.27416992
394.8046875,12.15209961
395,19.91577148
395.203125,41.83349609
395.40625,52.03552246
395.6015625,57.38830566
395.8046875,61.21826172
396,64.53857422
396.203125,67.72766113
396.40625,70.82824707
396.6015625,73.83117676
396.8046875,76.84936523
